"","title","event_description","observation_number","parliament_number","session_number","chamber_number","bill_number","event_number","member_name","event_date","event_chamber","document_url","parliament_path","session_path","chamber_path","bill_path","event_path","observation_path"
"5472","Local Government Finance Bill","Ways and Means resolution: House of Commons 23 January, 2017",5472,56,"2016-2017",1,132,5,"Sajid Javid"," 23 January, 2017","House of Commons","https://hansard.parliament.uk/Commons/2017-01-23/debates/1D46B89D-7DEE-456D-B39B-194EB3EFCB6D/LocalGovernmentFinanceBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-5","/parliament-56/session-2016-2017/chamber-1/bill-132/event-5"
"5473","Local Government Finance Bill","Carry-over motion: House of Commons 23 January, 2017",5473,56,"2016-2017",1,132,6,"Sajid Javid"," 23 January, 2017","House of Commons","https://hansard.parliament.uk/Commons/2017-01-23/debates/1D46B89D-7DEE-456D-B39B-194EB3EFCB6D/LocalGovernmentFinanceBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-6","/parliament-56/session-2016-2017/chamber-1/bill-132/event-6"
"5474","Local Government Finance Bill","Committee Debate: 1st Sitting : House of Commons 31 January, 2017(1)(2)",5474,56,"2016-2017",1,132,7,"Sajid Javid"," 31 January, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-01-31/debates/e7b4f484-ef62-4bb2-b542-50217385dcb4/LocalGovernmentFinanceBill(FirstSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-7","/parliament-56/session-2016-2017/chamber-1/bill-132/event-7"
"5475","Local Government Finance Bill","Committee Debate: 2nd Sitting: House of Commons 31 January, 2017(1)(2)",5475,56,"2016-2017",1,132,8,"Sajid Javid"," 31 January, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-01-31/debates/1f5b0f4a-d682-44ee-960a-d22f3d40993e/LocalGovernmentFinanceBill(SecondSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-8","/parliament-56/session-2016-2017/chamber-1/bill-132/event-8"
"5476","Local Government Finance Bill","Committee Debate: 3rd Sitting: House of Commons 2 February, 2017(1)(2)",5476,56,"2016-2017",1,132,9,"Sajid Javid"," 2 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-02/debates/affc1daa-28f6-410f-a086-cdb950143a8e/LocalGovernmentFinanceBill(ThirdSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-9","/parliament-56/session-2016-2017/chamber-1/bill-132/event-9"
"5477","Local Government Finance Bill","Committee Debate: 4th Sitting: House of Commons 2 February, 2017(1)(2)",5477,56,"2016-2017",1,132,10,"Sajid Javid"," 2 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-02/debates/a8538e4f-b7e1-4943-bf84-d7a4cd41c9de/LocalGovernmentFinanceBill(FourthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-10","/parliament-56/session-2016-2017/chamber-1/bill-132/event-10"
"5478","Local Government Finance Bill","Committee Debate: 5th Sitting: House of Commons 7 February, 2017(1)(2)",5478,56,"2016-2017",1,132,11,"Sajid Javid"," 7 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-07/debates/ea527d88-cf61-4305-bbab-960bd661e779/LocalGovernmentFinanceBill(FifthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-11","/parliament-56/session-2016-2017/chamber-1/bill-132/event-11"
"5479","Local Government Finance Bill","Committee Debate: 6th Sitting: House of Commons 7 February, 2017(1)(2)",5479,56,"2016-2017",1,132,12,"Sajid Javid"," 7 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-07/debates/a1ad84d3-d200-4945-a606-83329a3458a4/LocalGovernmentFinanceBill(SixthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-12","/parliament-56/session-2016-2017/chamber-1/bill-132/event-12"
"5480","Local Government Finance Bill","Committee Debate: 7th Sitting: House of Commons 9 February, 2017(1)(2)",5480,56,"2016-2017",1,132,13,"Sajid Javid"," 9 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-09/debates/5d9c1b6a-49d1-4b5b-9ff8-404cd9377b26/LocalGovernmentFinanceBill(SeventhSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-13","/parliament-56/session-2016-2017/chamber-1/bill-132/event-13"
"5481","Local Government Finance Bill","Committee Debate: 8th Sitting: House of Commons 9 February, 2017(1)(2)",5481,56,"2016-2017",1,132,14,"Sajid Javid"," 9 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-09/debates/e995ef3b-c7be-47b4-a38b-8b29fc0fd6db/LocalGovernmentFinanceBill(EighthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-14","/parliament-56/session-2016-2017/chamber-1/bill-132/event-14"
"5482","Local Government Finance Bill","Committee Debates: Compilation of Sittings so far: House of Commons 21 February, 2017",5482,56,"2016-2017",1,132,15,"Sajid Javid"," 21 February, 2017","House of Commons","https://www.publications.parliament.uk/pa/cm201617/cmpublic/LocalGovernmentFinance/PBC_Local Govt. Finance 1-10 sits 21.2.17.pdf","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-15","/parliament-56/session-2016-2017/chamber-1/bill-132/event-15"
"5483","Local Government Finance Bill","Committee Debate: 9th Sitting: House of Commons 21 February, 2017(1)(2)",5483,56,"2016-2017",1,132,16,"Sajid Javid"," 21 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-21/debates/41cada18-1d4c-4229-8a48-c3382f67403a/LocalGovernmentFinanceBill(NinthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-16","/parliament-56/session-2016-2017/chamber-1/bill-132/event-16"
"5484","Local Government Finance Bill","Committee Debate: 10th Sitting: House of Commons 21 February, 2017(1)(2)",5484,56,"2016-2017",1,132,17,"Sajid Javid"," 21 February, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-02-21/debates/5663c9ea-1680-4507-96e0-78f1ca3ecf14/LocalGovernmentFinanceBill(TenthSitting)","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-132","/parliament-56/session-2016-2017/chamber-1/bill-132/event-17","/parliament-56/session-2016-2017/chamber-1/bill-132/event-17"
"5485","Use of Property (Protection) Bill","1st reading: House of Commons 4 July, 2016",5485,56,"2016-2017",1,133,1,"Michael Tomlinson"," 4 July, 2016","House of Commons","https://hansard.parliament.uk/Commons/2016-07-04?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-133","/parliament-56/session-2016-2017/chamber-1/bill-133/event-1","/parliament-56/session-2016-2017/chamber-1/bill-133/event-1"
"5486","Use of Property (Protection) Bill","2nd reading: House of Commons 27 January, 2017",5486,56,"2016-2017",1,133,2,"Michael Tomlinson"," 27 January, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-01-27/debates/4CF70B59-6B75-4C7C-AF8F-82A6FABCE412/BusinessWithoutDebate","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-133","/parliament-56/session-2016-2017/chamber-1/bill-133/event-2","/parliament-56/session-2016-2017/chamber-1/bill-133/event-2"
"5487","Withdrawal from the European Union (Article 50) Bill","1st reading: House of Commons 30 November, 2016",5487,56,"2016-2017",1,134,1,"Mr Peter Bone"," 30 November, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-11-30/debates/D1700BDE-56C8-4969-BF44-5B630EBEE0B8/Engagements","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-134","/parliament-56/session-2016-2017/chamber-1/bill-134/event-1","/parliament-56/session-2016-2017/chamber-1/bill-134/event-1"
"5488","Wales Bill","1st reading: House of Commons (no debate)",5488,56,"2016-2017",1,135,1,"Alun Cairns"," 14 June, 2016","House of Commons",NA,"/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-1","/parliament-56/session-2016-2017/chamber-1/bill-135/event-1"
"5489","Wales Bill","2nd reading: House of Commons 14 June, 2016",5489,56,"2016-2017",1,135,2,"Alun Cairns"," 14 June, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-06-14?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-2","/parliament-56/session-2016-2017/chamber-1/bill-135/event-2"
"5490","Wales Bill","Programme motion: House of Commons 14 June, 2016",5490,56,"2016-2017",1,135,3,"Alun Cairns"," 5 July, 2016","House of Commons","https://hansard.parliament.uk/Commons/2016-06-14?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-3","/parliament-56/session-2016-2017/chamber-1/bill-135/event-3"
"5491","Wales Bill","Committee: 1st sitting: House of Commons 5 July, 2016",5491,56,"2016-2017",1,135,4,"Alun Cairns"," 11 July, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-07-05?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-4","/parliament-56/session-2016-2017/chamber-1/bill-135/event-4"
"5492","Wales Bill","Committee: 2nd sitting: House of Commons 11 July, 2016",5492,56,"2016-2017",1,135,5,"Alun Cairns"," 12 September, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-07-11/debates/1607117000001/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-5","/parliament-56/session-2016-2017/chamber-1/bill-135/event-5"
"5493","Wales Bill","Report stage: House of Commons 12 September, 2016",5493,56,"2016-2017",1,135,6,"Alun Cairns"," 12 September, 2016","House of Commons","https://hansard.parliament.uk/commons/2016-09-12?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-6","/parliament-56/session-2016-2017/chamber-1/bill-135/event-6"
"5494","Wales Bill","3rd reading: House of Commons 12 September, 2016",5494,56,"2016-2017",1,135,7,"Alun Cairns"," 13 September, 2016","House of Commons","https://hansard.parliament.uk/Commons/2016-09-12?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-7","/parliament-56/session-2016-2017/chamber-1/bill-135/event-7"
"5495","Wales Bill","1st reading (Hansard): House of Lords 13 September, 2016",5495,56,"2016-2017",1,135,8,"Alun Cairns"," 13 September, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-09-13?showNoDebateMessage=True","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-8","/parliament-56/session-2016-2017/chamber-1/bill-135/event-8"
"5496","Wales Bill","1st reading (Minutes of Proceedings): House of Lords 13 September, 2016",5496,56,"2016-2017",1,135,9,"Alun Cairns"," 10 October, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/160914/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-9","/parliament-56/session-2016-2017/chamber-1/bill-135/event-9"
"5497","Wales Bill","2nd reading (Hansard): House of Lords 10 October, 2016",5497,56,"2016-2017",1,135,10,"Alun Cairns"," 10 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-10/debates/DD9ABFCE-FF69-4DAC-912F-373C67840EF7/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-10","/parliament-56/session-2016-2017/chamber-1/bill-135/event-10"
"5498","Wales Bill","2nd reading (Hansard - continued): House of Lords 10 October, 2016",5498,56,"2016-2017",1,135,11,"Alun Cairns"," 10 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-10/debates/00BECA91-5CB7-424C-8A86-8FB935D3ABD9/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-11","/parliament-56/session-2016-2017/chamber-1/bill-135/event-11"
"5499","Wales Bill","2nd reading (Minutes of Proceedings): House of Lords 10 October, 2016",5499,56,"2016-2017",1,135,12,"Alun Cairns"," 31 October, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161011/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-12","/parliament-56/session-2016-2017/chamber-1/bill-135/event-12"
"5500","Wales Bill","Committee: 1st sitting (Hansard): House of Lords 31 October, 2016",5500,56,"2016-2017",1,135,13,"Alun Cairns"," 31 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-31/debates/56044304-828B-4A40-B373-CE18FBFEDE66/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-13","/parliament-56/session-2016-2017/chamber-1/bill-135/event-13"
"5501","Wales Bill","Committee: 1st sitting (Hansard - continued): House of Lords 31 October, 2016",5501,56,"2016-2017",1,135,14,"Alun Cairns"," 31 October, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-10-31/debates/C7CBBC34-ABD4-412D-BC0C-69966C5FF493/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-14","/parliament-56/session-2016-2017/chamber-1/bill-135/event-14"
"5502","Wales Bill","Committee: 1st sitting (Minutes of Proceedings): House of Lords 31 October, 2016",5502,56,"2016-2017",1,135,15,"Alun Cairns"," 7 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161101/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-15","/parliament-56/session-2016-2017/chamber-1/bill-135/event-15"
"5503","Wales Bill","Committee: 2nd sitting (Hansard): House of Lords 7 November, 2016",5503,56,"2016-2017",1,135,16,"Alun Cairns"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/D6A09962-E447-48B5-B747-EB587F011625/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-16","/parliament-56/session-2016-2017/chamber-1/bill-135/event-16"
"5504","Wales Bill","Committee: 2nd sitting (Hansard - continued): House of Lords 7 November, 2016",5504,56,"2016-2017",1,135,17,"Alun Cairns"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/E8D54674-2F75-46C0-89D1-9D91726D69DC/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-17","/parliament-56/session-2016-2017/chamber-1/bill-135/event-17"
"5505","Wales Bill","Committee: 2nd sitting (Hansard - continued): House of Lords 7 November, 2016",5505,56,"2016-2017",1,135,18,"Alun Cairns"," 7 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-07/debates/1ABDA3B3-54DC-4B62-97DD-4E95C664C64F/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-18","/parliament-56/session-2016-2017/chamber-1/bill-135/event-18"
"5506","Wales Bill","Committee: 2nd sitting (Minutes of Proceedings): House of Lords 7 November, 2016",5506,56,"2016-2017",1,135,19,"Alun Cairns"," 15 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161108/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-19","/parliament-56/session-2016-2017/chamber-1/bill-135/event-19"
"5507","Wales Bill","Committee: 3rd sitting (Hansard): House of Lords 15 November, 2016",5507,56,"2016-2017",1,135,20,"Alun Cairns"," 15 November, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-11-15/debates/99993470-734B-4BA3-B2C1-BAD1DEBD0066/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-20","/parliament-56/session-2016-2017/chamber-1/bill-135/event-20"
"5508","Wales Bill","Committee: 3rd sitting (Hansard - continued): House of Lords 15 November, 2016",5508,56,"2016-2017",1,135,21,"Alun Cairns"," 15 November, 2016","House of Commons","https://hansard.parliament.uk/Lords/2016-11-15/debates/342AE052-3D97-47B3-81D8-A47284396DEC/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-21","/parliament-56/session-2016-2017/chamber-1/bill-135/event-21"
"5509","Wales Bill","Committee: 3rd sitting (Minutes of Proceedings): House of Lords 15 November, 2016",5509,56,"2016-2017",1,135,22,"Alun Cairns"," 23 November, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161116/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-22","/parliament-56/session-2016-2017/chamber-1/bill-135/event-22"
"5510","Wales Bill","Committee: 4th sitting (Hansard): House of Lords 23 November, 2016",5510,56,"2016-2017",1,135,23,"Alun Cairns"," 23 November, 2016","House of Commons","https://hansard.parliament.uk/Lords/2016-11-23/debates/2C580F83-9596-4BDB-8FCA-911191DEF550/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-23","/parliament-56/session-2016-2017/chamber-1/bill-135/event-23"
"5511","Wales Bill","Committee: 4th sitting (Minutes of Proceedings): House of Lords 23 November, 2016",5511,56,"2016-2017",1,135,24,"Alun Cairns"," 14 December, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161124/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-24","/parliament-56/session-2016-2017/chamber-1/bill-135/event-24"
"5512","Wales Bill","Report: 1st sitting: House of Lords 14 December, 2016",5512,56,"2016-2017",1,135,25,"Alun Cairns"," 14 December, 2016","House of Commons","https://hansard.parliament.uk/lords/2016-12-14/debates/A2062422-E865-4C45-9F4C-23413E361D61/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-25","/parliament-56/session-2016-2017/chamber-1/bill-135/event-25"
"5513","Wales Bill","Report stage (Minutes of Proceedings): House of Lords 14 December, 2016",5513,56,"2016-2017",1,135,26,"Alun Cairns"," 14 December, 2016","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/161215/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-26","/parliament-56/session-2016-2017/chamber-1/bill-135/event-26"
"5514","Wales Bill","Report stage (Hansard - continued): House of Lords 14 December, 2016",5514,56,"2016-2017",1,135,27,"Alun Cairns"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2016-12-14/debates/4F1FFCDE-845A-4434-BDFD-0201AE7F7069/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-27","/parliament-56/session-2016-2017/chamber-1/bill-135/event-27"
"5515","Wales Bill","Report: 2nd sitting (Hansard): House of Lords 10 January, 2017",5515,56,"2016-2017",1,135,28,"Alun Cairns"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2017-01-10/debates/E628A72A-D24B-4678-80C9-7DBC09010F3B/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-28","/parliament-56/session-2016-2017/chamber-1/bill-135/event-28"
"5516","Wales Bill","Report: 2nd sitting (Hansard continued): House of Lords 10 January, 2017",5516,56,"2016-2017",1,135,29,"Alun Cairns"," 10 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2017-01-10/debates/5EDB628C-359B-49B3-B003-E76B12FA4CBF/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-29","/parliament-56/session-2016-2017/chamber-1/bill-135/event-29"
"5517","Wales Bill","Report: 2nd sitting (Minutes of Proceedings): House of Lords 10 January, 2017",5517,56,"2016-2017",1,135,30,"Alun Cairns"," 18 January, 2017","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/170111/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-30","/parliament-56/session-2016-2017/chamber-1/bill-135/event-30"
"5518","Wales Bill","3rd reading (Hansard): House of Lords 18 January, 2017",5518,56,"2016-2017",1,135,31,"Alun Cairns"," 18 January, 2017","House of Commons","https://hansard.parliament.uk/lords/2017-01-18/debates/81540F03-3A6C-4C96-A873-3CB2ABF7658E/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-31","/parliament-56/session-2016-2017/chamber-1/bill-135/event-31"
"5519","Wales Bill","3rd reading (Minutes of Proceedings): House of Lords 18 January, 2017",5519,56,"2016-2017",1,135,32,"Alun Cairns"," 24 January, 2017","House of Commons","https://publications.parliament.uk/pa/ld201617/minutes/170119/ldordpap.htm","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-32","/parliament-56/session-2016-2017/chamber-1/bill-135/event-32"
"5520","Wales Bill","Programme motion: House of Commons",5520,56,"2016-2017",1,135,33,"Alun Cairns"," 31 January, 2017","House of Commons",NA,"/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-33","/parliament-56/session-2016-2017/chamber-1/bill-135/event-33"
"5521","Wales Bill","Ping Pong: House of Commons 24 January, 2017",5521,56,"2016-2017",1,135,34,"Alun Cairns"," 31 January, 2017","House of Commons","https://hansard.parliament.uk/Commons/2017-01-24/debates/20C30310-9289-4ECC-A323-D4777AD310D8/WalesBill","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-34","/parliament-56/session-2016-2017/chamber-1/bill-135/event-34"
"5522","Wales Bill","Money resolution: House of Commons",5522,56,"2016-2017",1,135,35,"Alun Cairns",NA,"House of Commons",NA,"/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-35","/parliament-56/session-2016-2017/chamber-1/bill-135/event-35"
"5523","Wales Bill","Royal Assent (Hansard) 31 January, 2017",5523,56,"2016-2017",1,135,36,"Alun Cairns",NA,"House of Commons","https://hansard.parliament.uk/lords/2017-01-31/debates/141422DE-0A2C-4BF2-B4B9-22D998E9272A/RoyalAssent","/parliament-56","/parliament-56/session-2016-2017","/parliament-56/session-2016-2017/chamber-1","/parliament-56/session-2016-2017/chamber-1/bill-135","/parliament-56/session-2016-2017/chamber-1/bill-135/event-36","/parliament-56/session-2016-2017/chamber-1/bill-135/event-36"
